,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
12,13,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,97,7900141,"['argentine hip hop', 'pop venezolano', 'trap argentino']",0.621,0.782,2,-5.548,1,0.044,0.033,0.23,0.55,128.033,198938,4,False,2tTmW7RDtMQtBk7m2rYeSw,716NhGYqD1jl2wI1Qkgq36,"Quevedo: Bzrp Music Sessions, Vol. 52",2022
13,14,DESPECHÁ,ROSALÍA,91,6315603,['r&b en espanol'],0.919,0.623,7,-6.521,1,0.0992,1.63e-05,0.0609,0.775,130.037,157018,4,False,5ildQOEKmJuWGl2vRkFdYc,7ltDVBr6mKbRvohxheJ9h1,DESPECHÁ,2022
14,15,Tití Me Preguntó,Bad Bunny,95,59724899,"['reggaeton', 'trap latino']",0.65,0.715,5,-5.198,0,0.253,0.000291,0.126,0.187,106.672,243717,4,False,1IHWl5LamUGEuP4ozKQSXZ,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,2022
15,16,Envolver,Anitta,81,12408065,"['funk carioca', 'funk pop', 'pagode baiano', 'pop', 'pop nacional']",0.812,0.736,4,-5.421,0,0.0833,0.00254,0.0914,0.396,91.993,193806,4,False,3IAfUEeaXRX9s9UdKOJrFI,7FNnA9vBm6EKceENgCGRMb,Envolver,2022
16,17,Super Freaky Girl,Nicki Minaj,88,26632576,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']",0.95,0.891,2,-2.653,1,0.241,1.77e-05,0.309,0.912,133.01,170977,4,True,4C6Uex2ILwJi9sZXRdmqXp,0hCNtLu0JehylgoiP8L4Gh,Super Freaky Girl,2022
17,18,abcdefu,GAYLE,85,542086,['modern alternative pop'],0.695,0.54,4,-5.692,1,0.0493,0,0.367,0.415,121.932,168602,4,True,4fouWK6XVHhzl78KzQ1UjL,2VSHKHBTiXWplO8lxcnUC9,abcdefu,2022
18,19,Heat Waves,Glass Animals,86,3493656,"['gauze pop', 'indietronica', 'shiver pop']",0.761,0.525,11,-6.9,1,0.0944,6.7e-06,0.0921,0.531,80.87,238805,4,False,02MWAaffLxlfxAUY7c5dvx,4yvcSjfu4PC0CYQyLy4wSq,Dreamland (+ Bonus Levels),2022
19,20,THATS WHAT I WANT,Lil Nas X,85,12079807,"['lgbtq+ hip hop', 'pop']",0.737,0.846,1,-4.51,0,0.22,0,0.0486,0.546,87.981,143901,4,True,0e8nrvls4Qqv5Rfa2UhqmO,7jVv8c5Fj3E9VhNjxT4snq,MONTERO,2022
20,21,Shivers,Ed Sheeran,86,105492653,"['pop', 'uk pop']",0.788,0.859,2,-2.724,1,0.0856,0,0.0424,0.822,141.02,207853,4,False,50nfwKoDiSYg8zOCREWAm5,6eUKZXaKkcviH0Ku9w2n3V,=,2022
21,22,Ghost,Justin Bieber,86,67760523,"['canadian pop', 'pop']",0.601,0.741,2,-5.569,1,0.0478,2.91e-05,0.415,0.441,153.96,153190,4,False,6I3mqTwhRpn34SLVafSH7G,1uNFoZAHBGtllmzznpCI3s,Justice,2022
22,23,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,87,18414209,"['dance pop', 'pop', 'viral pop']",0.881,0.592,2,-4.898,1,0.0324,1.32e-05,0.0901,0.719,101.058,154487,4,False,0mBP9X2gPCuapvpZ7TGDk3,6VuMaDnrHyPL1p4EHjYLi7,Left and Right (Feat. Jung Kook of BTS),2022
23,24,good 4 u,Olivia Rodrigo,86,22163074,['pop'],0.563,0.664,9,-5.044,1,0.154,0,0.0849,0.688,166.928,178147,4,True,4ZtFanR9U6ndgddUvNcjcG,1McMsnEElThX1knmY4oliG,SOUR,2022
24,25,Pink Venom,BLACKPINK,80,34753569,"['k-pop', 'k-pop girl group']",0.798,0.697,0,-7.139,1,0.0891,0,0.259,0.745,90.031,186964,4,False,0skYUMpS0AcbpjcGsAbRGj,41MozSoPIsD1dJM0CLPjZF,Pink Venom,2022
25,26,Boyfriend,Dove Cameron,84,3873214,"['pop', 'post-teen pop']",0.345,0.612,7,-6.543,0,0.0608,0,0.194,0.232,179.773,153000,3,True,59CfNbkERJ3NoTXDvoURjj,2W8yFh0Ga6Yf3jiayVxwkE,Boyfriend,2022
26,27,I Like You (A Happier Song) (with Doja Cat),Post Malone,89,38874119,"['dfw rap', 'melodic rap', 'rap']",0.733,0.67,5,-6.009,1,0.0751,0,0.121,0.472,100.964,192841,4,True,0O6u0VJ46W86TxN9wgyqDj,246dkjvS1zLTtiykXe5h60,Twelve Carat Toothache,2022
27,28,Lavender Haze,Taylor Swift,91,62872493,['pop'],0.733,0.436,10,-10.489,1,0.08,0.000573,0.157,0.0976,96.985,202396,4,True,5jQI2r1RdgtuT8S3iG8zFC,06HL4z0CvFAxyc27GXpf02,Midnights,2022
28,29,Easy On Me,Adele,82,44110183,"['british soul', 'pop', 'pop soul', 'uk pop']",0.604,0.366,5,-7.519,1,0.0282,0,0.133,0.13,141.981,224695,4,False,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,30,2022
29,30,Sacrifice,The Weeknd,79,53182739,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.735,0.795,11,-6.523,0,0.113,3.18e-05,0.0678,0.905,122.0,188918,4,True,1nH2PkJL1XoUq8oE6tBZoU,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2022
30,31,Cold Heart - PNAU Remix,Elton John,71,10461440,"['glam rock', 'mellow gold', 'piano rock']",0.795,0.8,1,-6.32,1,0.0309,7.25e-05,0.0915,0.934,116.032,202735,4,False,7rglLriMNBPAyuJOMGwi39,3PhoLpVuITZKcymswpck5b,The Lockdown Sessions,2022
31,32,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,90,51162263,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",0.247,0.299,9,-6.083,1,0.0315,0,0.131,0.172,177.115,196520,4,False,35ovElsgyAtQwYPYnZJECg,5pKCCKE2ajJHZ9KAiaK11H,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),2022
32,33,We Don't Talk About Bruno,Lin-Manuel Miranda,78,47047,[],0.577,0.45,0,-8.516,0,0.0834,0,0.111,0.83,205.863,216120,4,False,52xJxFP6TqMuO4Yt0eOkMz,29PgYEggDV3cDP9QYTogwv,Encanto (Original Motion Picture Soundtrack),2022
33,34,BREAK MY SOUL,Beyoncé,79,32772772,"['dance pop', 'pop', 'r&b']",0.687,0.887,1,-5.04,0,0.0826,2.21e-06,0.27,0.853,114.941,278282,4,False,2KukL7UlQ8TdvpaA7bY3ZJ,6vWDO969PvNqNYHIOW5v0m,BREAK MY SOUL,2022
34,35,Woman,Doja Cat,87,23116295,"['dance pop', 'pop']",0.824,0.764,5,-4.175,0,0.0854,0.00294,0.117,0.881,107.998,172627,4,True,6Uj1ctrBOjOas8xZXGqKk4,5cj0lLjcoR7YOSnhnX0Po5,Planet Her,2022
35,36,PROVENZA,KAROL G,90,30180587,"['reggaeton', 'reggaeton colombiano']",0.87,0.516,1,-8.006,1,0.0541,0.00823,0.11,0.53,111.005,210200,4,False,7dSZ6zGTQx66c2GF91xCrb,790FomKkXshlbRYZFtlgla,PROVENZA,2022
36,37,Te Felicito,Shakira,88,25658551,"['colombian pop', 'dance pop', 'latin pop']",0.695,0.636,5,-4.654,1,0.317,0,0.081,0.575,174.14,172235,4,False,2rurDawMfoKP4uHyb2kJBt,0EmeFodog0BfCgMzAIvKQp,Te Felicito,2022
37,38,Moscow Mule,Bad Bunny,91,59724899,"['reggaeton', 'trap latino']",0.804,0.674,5,-5.453,0,0.0333,1.18e-06,0.115,0.292,99.968,245940,4,True,6Xom58OOXk2SoU711L2IXO,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,2022
38,39,Shut Down,BLACKPINK,83,34753569,"['k-pop', 'k-pop girl group']",0.82,0.686,0,-5.102,1,0.038,0,0.184,0.668,110.058,175889,3,False,0ARKW62l9uWIDYMZTUmJHF,41MozSoPIsD1dJM0CLPjZF,BORN PINK,2022
39,40,MAMIII,Becky G,82,12710996,"['dance pop', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton']",0.843,0.7,4,-3.563,0,0.0803,0,0.14,0.899,93.991,226088,4,False,1ri9ZUkBJVFUdgwzCnfcYs,4obzFoKoKRHIphyHzJ35G3,MAMIII,2022
40,41,Sweetest Pie,Megan Thee Stallion,77,7252759,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']",0.814,0.628,7,-7.178,1,0.221,0,0.101,0.677,123.977,201334,4,True,7mFj0LlWtEJaEigguaWqYh,181bsRPaVXVlUKXrxwZfHK,Sweetest Pie,2022
41,42,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,85,43605162,"['modern rock', 'rock']",0.728,0.783,11,-4.424,0,0.266,0,0.434,0.555,77.011,173381,4,False,1r9xUipOqoNwggBpENDsvJ,53XhwfbYqKCa1cC15pYq2q,Enemy (with JID) [from the series Arcane League of Legends],2022
42,43,All For Us,Labrinth,71,2579808,"['indie poptimism', 'pop']",0.46,0.66,3,-6.642,1,0.0652,0.000139,0.34,0.18,141.722,191710,4,False,76YSWx6L6FNsuaP6GWBb8P,2feDdbD5araYcm6JhFHHw7,Imagination & the Misfit Kid,2022
43,44,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,82,53182739,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.65,0.825,0,-4.645,1,0.0325,2.44e-05,0.0936,0.593,118.091,191014,4,False,1oFAF1hdPOickyHgbuRjyX,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),2022
44,45,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,80,12079807,"['lgbtq+ hip hop', 'pop']",0.741,0.691,10,-7.395,0,0.0672,0,0.0476,0.892,150.087,212353,4,True,5Z9KJZvQzH6PFmb8SNkxuk,7jVv8c5Fj3E9VhNjxT4snq,MONTERO,2022
45,46,STAY (with Justin Bieber),The Kid LAROI,86,4096832,"['australian hip hop', 'pop']",0.591,0.764,1,-5.484,1,0.0483,0,0.103,0.478,169.928,141806,4,True,5PjdY0CKGZdEuoNab3yDmX,2tIP7SsRs7vjIcLrU85W8J,F*CK LOVE 3: OVER YOU,2022
46,47,Oh My God,Adele,81,44110183,"['british soul', 'pop', 'pop soul', 'uk pop']",0.534,0.725,1,-3.906,1,0.046,0,0.0264,0.55,88.098,225149,4,False,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,30,2022
47,48,Out of Time,The Weeknd,81,53182739,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.65,0.76,0,-4.422,0,0.0446,0,0.339,0.838,93.057,214194,4,False,2SLwbpExuoBDZBpjfefCtV,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2022
48,49,The Joker And The Queen (feat. Taylor Swift),Ed Sheeran,72,105492653,"['pop', 'uk pop']",0.528,0.309,0,-7.398,1,0.0329,2.1e-06,0.282,0.307,133.83,185422,4,False,6N1K5OVVCopBjGViHs2IvP,6eUKZXaKkcviH0Ku9w2n3V,The Joker And The Queen (feat. Taylor Swift),2022
49,50,I’m Tired (with Zendaya) - Bonus Track,Labrinth,69,2579808,"['indie poptimism', 'pop']",0.375,0.133,0,-10.624,0,0.0352,0,0.0695,0.192,131.721,187944,4,False,6LtHYDgYHRCHoKK3snfr2w,2feDdbD5araYcm6JhFHHw7,I’m Tired (with Zendaya) - Bonus Track,2022
50,51,When You're Gone,Shawn Mendes,80,39941886,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.603,0.691,5,-5.805,1,0.0372,0,0.583,0.577,147.148,172267,4,False,0U1W2LZVUX7qTm7dDpqxh6,7n2wHs1TKAczGzO7Dd2rGr,When You're Gone,2022
51,52,Light Switch,Charlie Puth,64,18414209,"['dance pop', 'pop', 'viral pop']",0.69,0.626,6,-5.693,1,0.306,0.000335,0.0881,0.912,184.009,185681,4,False,1BSMpVGWs3v5BZKnAQziAc,6VuMaDnrHyPL1p4EHjYLi7,Light Switch,2022
52,53,One Right Now (with The Weeknd),Post Malone,78,38874119,"['dfw rap', 'melodic rap', 'rap']",0.687,0.781,1,-4.806,1,0.053,0,0.0755,0.688,97.014,193507,4,True,00Blm7zeNqgYLPtW6zg8cj,246dkjvS1zLTtiykXe5h60,One Right Now,2022
53,54,Falling Back,Drake,67,69172212,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.718,0.758,10,-8.29,1,0.0703,0.00653,0.11,0.349,118.989,266179,4,False,1vbn9fEyw1IYhqgZJdu9ZB,3TVXtAsR1Inumwj472S9r4,"Honestly, Nevermind",2022
54,55,N95,Kendrick Lamar,31,22093154,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.79,0.67,1,-5.527,1,0.105,2.32e-06,0.119,0.408,139.956,195950,4,True,2FeBslNBMdR9V58uv6hd2t,2YZyLoL8N0Wb9xBt1NhZWg,Mr. Morale & The Big Steppers,2022
55,56,Nail Tech,Jack Harlow,72,2697390,"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",0.677,0.557,1,-8.409,1,0.0694,8.36e-06,0.0984,0.1,150.127,206385,4,True,62Yo3FDddWY8ydu6PW2wyz,2LIk90788K0zvyj2JJVwkJ,Nail Tech,2022
56,57,WAIT FOR U (feat. Drake & Tems),Future,88,12514791,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",0.463,0.642,1,-4.474,1,0.34,0,0.0686,0.339,83.389,189893,4,True,59nOXPmaKlBfGMDeOVGrIK,1RyvyyTE3xzB2ZywiAwp0i,I NEVER LIKED YOU,2022
57,58,Honest (feat. Don Toliver),Justin Bieber,72,67760523,"['canadian pop', 'pop']",0.81,0.655,8,-6.779,0,0.0698,8.16e-05,0.105,0.809,150.002,193322,4,True,2KdKh9vHbKW0tZLqtpxxI0,1uNFoZAHBGtllmzznpCI3s,Honest,2022
58,59,Infinity,Jaymes Young,84,834934,"['modern rock', 'pop']",0.671,0.673,11,-6.941,0,0.0444,5.29e-05,0.304,0.494,121.963,237720,4,False,1SOClUWhOi8vHZYMz3GluK,6QrQ7OrISRYIfS5mtacaw2,Feel Something,2022
59,60,MIDDLE OF THE NIGHT,Elley Duhé,88,358965,"['alt z', 'pop']",0.41,0.611,4,-8.271,0,0.0467,0,0.116,0.0899,185.727,184448,3,False,58HvfVOeJY7lUuCqF0m3ly,67MNhiAICFY6Pwc2YxCO0K,MIDDLE OF THE NIGHT,2022
60,61,Fingers Crossed,Lauren Spencer Smith,4,824146,"['alt z', 'gen z singer-songwriter', 'pop', 'post-teen pop']",0.603,0.473,5,-7.23,1,0.0511,0,0.31,0.446,109.494,175345,4,False,5S9Zs5g9lTWnLIboN1pdlU,79AyR6ATpj2LTPxfb6FX50,Fingers Crossed,2022
61,62,TV,Billie Eilish,86,72417216,"['art pop', 'electropop', 'pop']",0.412,0.236,4,-15.159,0,0.0379,0.00653,0.147,0.119,140.214,281381,4,False,3GYlZ7tbxLOxe6ewMNVTkw,6qqNVTkY8uBg9cP3Jd7DAH,Guitar Songs,2022
62,63,she's all i wanna be,Tate McRae,76,3214374,['pop'],0.614,0.644,2,-5.372,0,0.0426,7.07e-06,0.117,0.651,160.036,206772,4,False,0IuVhCflrQPMGRrOyoY5RW,45dkTj5sMRSjrmBSBeiHym,she's all i wanna be,2022
63,64,Yet To Come,BTS,85,57938764,"['k-pop', 'k-pop boy group']",0.559,0.885,1,-4.515,1,0.189,0,0.333,0.683,172.029,193594,4,False,10SRMwb9EuVS1K9rYsBfHQ,3Nrfpe0tUJi4K4DXYWgMUX,Proof,2022
64,65,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,87,23116295,"['dance pop', 'pop']",0.801,0.601,8,-7.574,0,0.255,3.23e-05,0.145,0.74,159.969,182907,4,True,0hquQWY3xvYqN4qtiquniF,5cj0lLjcoR7YOSnhnX0Po5,Vegas (From the Original Motion Picture Soundtrack ELVIS),2022
65,66,Desesperados,Rauw Alejandro,83,14504931,"['puerto rican pop', 'trap latino']",0.869,0.694,1,-3.35,0,0.0783,0.00125,0.0878,0.511,90.02,224997,4,True,6mmPpaltUZK7xjNlBPQQ0p,1mcTU81TzQhprhouKaTkpq,VICE VERSA,2022
66,67,Una Noche en Medellín,Cris Mj,86,781428,"['mambo chileno', 'urbano chileno']",0.87,0.548,10,-5.253,0,0.077,4.6e-05,0.0534,0.832,96.018,153750,4,True,1O2pcBJGej0pmH2Y9XZMs6,1Yj5Xey7kTwvZla8sqdsdE,Una Noche en Medellín,2022
67,68,The Heart Part 5,Kendrick Lamar,65,22093154,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.7,0.812,1,-8.128,0,0.297,0,0.0756,0.801,97.405,332229,4,True,5MMW4CZsZiZt2iuqAXzzWC,2YZyLoL8N0Wb9xBt1NhZWg,The Heart Part 5,2022
68,69,It'll Be Okay,Shawn Mendes,78,39941886,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.398,0.286,7,-11.881,1,0.033,0.000146,0.0912,0.0666,78.262,222800,4,False,2KnLkZ3z7PO3kgVGHGqDpD,7n2wHs1TKAczGzO7Dd2rGr,It'll Be Okay,2022
69,70,Potion (with Dua Lipa & Young Thug),Calvin Harris,76,22985542,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.824,0.697,11,-4.869,0,0.0473,4.11e-05,0.077,0.757,99.988,214460,4,True,7fYRg3CEbk6rNCuzNzMT06,7CajNmpbOovFoOoasH2HaY,Potion (with Dua Lipa & Young Thug),2022
70,71,SKIN OF MY TEETH,Demi Lovato,54,23654521,"['dance pop', 'pop', 'post-teen pop']",0.458,0.947,11,-2.308,0,0.221,0,0.179,0.478,130.941,162516,4,True,1O9AseW10CTi6nBLoj0O6K,6S2OmqARrzebs0tKUEyXyp,SKIN OF MY TEETH,2022
71,72,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),Lil Nas X,68,12079807,"['lgbtq+ hip hop', 'pop']",0.872,0.422,1,-7.415,0,0.363,0,0.109,0.778,149.956,180666,4,True,3GbQcjKWT7eVpUfzqwUjxv,7jVv8c5Fj3E9VhNjxT4snq,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),2022
72,73,Massive,Drake,75,69172212,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.499,0.671,4,-6.774,0,0.0561,0.0169,0.148,0.0557,124.994,336924,3,False,28JBD8p18xNuOfyV7Cotdn,3TVXtAsR1Inumwj472S9r4,"Honestly, Nevermind",2022
73,74,Jimmy Cooks (feat. 21 Savage),Drake,90,69172212,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.529,0.673,0,-4.711,1,0.175,2.41e-06,0.093,0.366,165.921,218365,4,True,3F5CgOj3wFlRv51JsHbxhe,3TVXtAsR1Inumwj472S9r4,"Honestly, Nevermind",2022
74,75,SUBSTANCE,Demi Lovato,53,23654521,"['dance pop', 'pop', 'post-teen pop']",0.466,0.947,1,-3.136,1,0.175,0,0.127,0.592,84.857,160441,4,True,5zuT7tF518cJcoOJI9VzDM,6S2OmqARrzebs0tKUEyXyp,SUBSTANCE,2022
75,76,Sunroof,Nicky Youre,12,83575,['pop'],0.768,0.716,10,-5.11,1,0.0404,0,0.15,0.841,131.43,163026,4,False,3RfTeIrWS8LNrfHYwechtt,7qmpXeNz2ojlMl2EEfkeLs,Sunroof,2022
76,77,I Ain't Worried,OneRepublic,95,14587655,"['piano rock', 'pop']",0.704,0.797,0,-5.927,1,0.0475,0.000745,0.0546,0.825,139.994,148486,4,False,4h9wh7iOZ0GGn8QVp4RAOB,5Pwc4xIPtQLFEnJriah9YJ,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022
77,78,SUMMER RENAISSANCE,Beyoncé,74,32772772,"['dance pop', 'pop', 'r&b']",0.674,0.625,1,-9.593,1,0.0514,0.0015,0.11,0.208,120.004,273998,4,True,3HyR1j49TY5ACP2lseF1jx,6vWDO969PvNqNYHIOW5v0m,RENAISSANCE,2022
78,79,Ojitos Lindos,Bad Bunny,93,59724899,"['reggaeton', 'trap latino']",0.647,0.686,3,-5.745,0,0.0413,1.34e-06,0.528,0.268,79.928,258299,4,False,3k3NWokhRRkEPhCzPmV8TW,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,2022
79,80,29,Demi Lovato,70,23654521,"['dance pop', 'pop', 'post-teen pop']",0.322,0.698,1,-3.812,0,0.0542,0,0.249,0.288,183.963,163028,4,True,3gXWe15nwrjfhjYQ5RqLx7,6S2OmqARrzebs0tKUEyXyp,29,2022
80,81,ALIEN SUPERSTAR,Beyoncé,80,32772772,"['dance pop', 'pop', 'r&b']",0.545,0.641,10,-6.398,0,0.0998,6.59e-05,0.171,0.464,121.892,215460,4,True,1Hohk6AufHZOrrhMXZppax,6vWDO969PvNqNYHIOW5v0m,RENAISSANCE,2022
81,82,I'm Good (Blue),David Guetta,97,25053090,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",0.561,0.965,7,-3.673,0,0.0343,7.07e-06,0.371,0.304,128.04,175238,4,True,4uUG5RXrOk84mYEfFvj3cK,1Cs0zKBU1kc0i8ypK3B9ai,I'm Good (Blue),2022
82,83,Forget Me,Lewis Capaldi,87,10130314,"['pop', 'uk pop']",0.669,0.742,1,-3.518,0,0.0441,0,0.355,0.716,101.982,203472,4,False,5uSFGgIfHMT3osrAd9n9ym,4GNC7GD6oZMSxPGyXy4MNB,Forget Me,2022
83,84,Hold Me Closer,Elton John,86,10461440,"['glam rock', 'mellow gold', 'piano rock']",0.667,0.75,0,-4.602,1,0.0906,0.000198,0.197,0.486,126.041,202246,4,False,72yP0DUlWPyH8P7IoxskwN,3PhoLpVuITZKcymswpck5b,Hold Me Closer,2022
84,85,Calm Down (with Selena Gomez),Rema,93,1426908,['nigerian pop'],0.801,0.806,11,-5.206,1,0.0381,0.000669,0.114,0.802,106.999,239318,4,False,0WtM2NBVQNNJLh6scP13H8,46pWGuE3dSwY3bMMXGBvVS,Calm Down (with Selena Gomez),2022
85,86,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,90,12079807,"['lgbtq+ hip hop', 'pop']",0.637,0.715,2,-4.971,0,0.0455,0,0.0892,0.308,141.872,210576,4,True,38T0tPVZHcPZyhtOcCP7pF,7jVv8c5Fj3E9VhNjxT4snq,STAR WALKIN' (League of Legends Worlds Anthem),2022
86,87,Snow On The Beach (feat. Lana Del Rey),Taylor Swift,90,62872493,['pop'],0.663,0.319,9,-13.481,1,0.0375,0.000993,0.117,0.193,109.957,256124,4,True,1wtOxkiel43cVs0Yux5Q4h,06HL4z0CvFAxyc27GXpf02,Midnights,2022
87,88,La Bachata,Manuel Turizo,97,10831319,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.835,0.679,7,-5.329,0,0.0364,1.98e-06,0.218,0.85,124.98,162638,4,False,5ww2BF9slyYgNOk37BlC4u,0tmwSHipWxN12fsoLcFU3B,La Bachata,2022
88,89,SNAP,Rosa Linn,60,150354,['alt z'],0.565,0.636,0,-8.198,1,0.0638,9.9e-06,0.447,0.525,170.01,179551,4,False,6zJejIfVYLgjud3lTk4DLB,46xBNx0j6cwY6sD9LgMTm1,SNAP PACK,2022
89,90,Until I Found You,Stephen Sanchez,84,315637,"['gen z singer-songwriter', 'pop']",0.346,0.5,10,-6.097,1,0.0388,0,0.189,0.191,202.466,176667,3,False,6VhuP99TE6gYNQRJIlAWFD,5XKFrudbV4IiuE5WuTPRmT,Easy On My Eyes,2022
90,91,Shirt,SZA,89,8785980,"['pop', 'r&b', 'rap']",0.824,0.453,3,-9.604,0,0.0968,0.0273,0.0896,0.552,119.959,181831,4,True,34ZAzO78a5DAVNrYIGWcPm,7tYKF4w9nC0nq9CsPZTHyP,Shirt,2022
