,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
82,83,I Will Never Let You Down,Rita Ora,65,7736362,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']",0.753,0.801,4,-3.215,1,0.0296,0,0.128,0.794,128.011,203467,4,False,2ia7iiEtpiOL2ZVuWxBZGB,5CCwRZC6euC8Odo6y9X8jr,I Will Never Let You Down,2014
83,84,Jealous - Remix,Nick Jonas,65,8522021,"['dance pop', 'edm', 'pop', 'post-teen pop']",0.684,0.71,11,-3.614,0,0.0779,0,0.444,0.451,93.007,222187,4,True,5NQJnRpJHRaupdegphntQT,4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas X2,2014
84,85,Style,Taylor Swift,65,62872493,['pop'],0.588,0.791,7,-5.595,1,0.0402,0.00258,0.118,0.487,94.933,231000,4,False,1fo2ctLqj3zBhRQKOXprol,06HL4z0CvFAxyc27GXpf02,1989 (Deluxe Edition),2014
85,86,Hideaway,Kiesza,65,287690,"['electropop', 'pop edm']",0.838,0.72,7,-4.135,0,0.0483,0.00696,0.0772,0.203,122.993,251987,4,False,51tUT1gHE30GQPhn1agudM,4zxvC7CRGvggq9EWXOpwAo,Sound Of A Woman,2014
86,87,XO,Beyoncé,64,32772772,"['dance pop', 'pop', 'r&b']",0.47,0.793,0,-8.929,1,0.26,1.31e-06,0.313,0.216,170.1,215947,4,False,40xhyfAPDoMtv494MfPevP,6vWDO969PvNqNYHIOW5v0m,BEYONCÉ [Platinum Edition],2014
87,88,Geronimo,Sheppard,64,274949,"['australian indie', 'australian pop', 'dance pop', 'folk-pop', 'pop', 'pop rock']",0.705,0.78,7,-6.267,1,0.0805,0.00152,0.115,0.457,142.028,218228,4,False,19cL3SOKpwnwoKkII7U3Wh,6VxCmtR7S3yz4vnzsJqhSV,Bombs Away,2014
88,89,Ugly Heart,G.R.L.,64,369323,"['dance pop', 'girl group', 'pop', 'post-teen pop']",0.65,0.786,9,-5.488,1,0.0463,0,0.323,0.446,124.96,198307,4,False,3qqho4PnTn3zlMPBzWhFFD,3Yl4nkmEa8BSuGWbwhdLDq,G.R.L.,2014
89,90,Love Runs Out,OneRepublic,63,14587655,"['piano rock', 'pop']",0.719,0.935,7,-3.752,1,0.0589,0,0.0973,0.738,120.022,224227,4,False,5BJSZocnCeSNeYMj3iVqM7,5Pwc4xIPtQLFEnJriah9YJ,Native,2014
90,91,Amnesia,5 Seconds of Summer,63,8989698,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.572,0.499,2,-5.237,1,0.0311,0,0.213,0.108,101.593,237248,4,False,1JCCdiru7fhstOIF4N7WJC,5Rl15oVamLq7FbSb0NNBNy,5 Seconds Of Summer,2014
91,92,Trumpets,Jason Derulo,63,11615458,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",0.635,0.691,0,-4.862,1,0.258,0,0.097,0.638,82.142,217419,4,False,5KONnBIQ9LqCxyeSPin26k,07YZf4WDAMNwqr4jfgOZ8y,Talk Dirty,2014
92,93,#SELFIE,The Chainsmokers,63,19679978,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.789,0.916,0,-3.262,1,0.249,8.09e-06,0.077,0.658,127.956,183750,4,False,1HOlb9rdNOmy9b1Fakicjo,69GGBxA162lTqCwzJG5jLp,#SELFIE,2014
93,94,Na Na,Trey Songz,63,6928843,"['dance pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",0.67,0.476,9,-6.253,0,0.0406,0,0.104,0.235,96.975,231907,4,False,5LIleJbUUgtvYnBW9wfY1W,2iojnBLj0qIMiKPvVhLnsH,Trigga Reloaded,2014
94,95,Wrapped Up (feat. Travie McCoy),Olly Murs,61,3259382,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'uk pop']",0.787,0.837,1,-5.419,1,0.0556,0,0.155,0.918,122.004,185629,4,False,39lS97papXAI72StGRtZBo,3whuHq0yGx60atvA2RCVRW,Never Been Better (Expanded Edition),2014
95,96,Wasted,Tiësto,61,6601401,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",0.638,0.816,2,-5.503,1,0.0308,0.00115,0.195,0.386,112.014,190014,4,False,7m3povhdMDLZwuEKak0l0n,2o5jDhtHVPhrJdv3cEQ99Z,A Town Called Paradise (Deluxe),2014
96,97,The Man,Aloe Blacc,60,689378,"['neo soul', 'pop soul', 'r&b']",0.308,0.769,11,-7.256,0,0.065,0,0.214,0.488,81.853,254880,4,False,2stPxcgjdSImK7Gizl8ZUN,0id62QV2SZZfvBn9xpmuCl,Lift Your Spirit,2014
97,98,Faded,ZHU,60,798873,"['edm', 'electro house']",0.867,0.477,9,-7.183,0,0.049,0.175,0.113,0.614,124.979,223480,4,False,2GQEM9JuHu30sGFvRYeCxz,28j8lBWDdDSHSSt5oPlsX2,THE NIGHTDAY,2014
98,99,CoCo,O.T. Genasis,60,972320,"['gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.886,0.628,8,-5.949,1,0.131,1.15e-05,0.31,0.178,119.906,239574,4,True,2JI71GHwq2LN8mtq3iCLYo,1Zatb2YN4erBOoSivOXc0o,CoCo,2014
99,100,I See Fire,Howard Shore,60,105492653,"['pop', 'uk pop']",0.633,0.0519,10,-21.107,0,0.0365,0,0.097,0.204,76.034,300747,4,False,1fu5IQSRgPxJL2OTP7FVLW,6eUKZXaKkcviH0Ku9w2n3V,The Hobbit: The Desolation of Smaug (Original Motion Picture Soundtrack),2014
