,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
88,89,Of The Night,Bastille,61,5194201,"['metropopolis', 'modern rock', 'pop', 'pop rock']",0.67,0.829,5,-7.2,0,0.0427,0.000225,0.089,0.349,125.01,214206,4,False,7BNDyzwDboNRR2wmd7GSew,7EQ0qTo7fWT7DPxmxtSYEc,All This Bad Blood,2013
89,90,Fine China,Chris Brown,61,17592595,"['dance pop', 'pop', 'r&b']",0.654,0.731,10,-4.767,0,0.0568,0,0.122,0.59,104.002,213200,4,False,0yz2J4wsXFCjMjpJ6A74yV,7bXgB6jMjp9ATFy66eO08Z,X (Expanded Edition),2013
90,91,Drinking from the Bottle (feat. Tinie Tempah),Calvin Harris,61,22985542,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.665,0.886,9,-4.175,0,0.0514,6.24e-05,0.0525,0.53,128.062,240347,4,False,1oHxIPqJyvAYHy0PVrDU98,7CajNmpbOovFoOoasH2HaY,18 Months,2013
91,92,Wings,Birdy,60,3607115,['pop'],0.474,0.707,7,-4.534,1,0.0253,0,0.162,0.224,83.235,252107,4,False,1D4XFKolp63mNqqMXJJL1V,2WX2uTcsvV5OnS0inACecP,Fire Within,2013
92,93,Animals - Radio Edit,Martin Garrix,60,15656461,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",0.593,0.914,1,-5.351,1,0.0363,0.445,0.0714,0.0381,128.015,176120,4,False,65G7XDGcybJiGywSCXJiL5,60d24wfXkVzDSfLS6hyCjZ,Animals,2013
93,94,The Other Side,Jason Derulo,60,11615458,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",0.561,0.836,9,-3.939,1,0.1,0,0.136,0.517,127.923,226987,4,False,5FljCWR0cys07PQ9277GTz,07YZf4WDAMNwqr4jfgOZ8y,Talk Dirty,2013
94,95,This Is How We Do,Katy Perry,60,23652014,"['dance pop', 'pop']",0.69,0.636,9,-6.028,0,0.0457,0,0.147,0.8,96.0,204285,4,False,5vL0yvddknhGj7IrBc6UTj,6jJ0s89eD6GaHleKKya26X,PRISM (Deluxe),2013
95,96,Play Hard (feat. Ne-Yo & Akon),David Guetta,59,25053090,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",0.691,0.921,8,-1.702,0,0.0535,0,0.331,0.802,130.072,201000,4,False,2QD4C6RRHgRNRAyrfnoeAo,1Cs0zKBU1kc0i8ypK3B9ai,Nothing but the Beat 2.0,2013
96,97,Dear Darlin',Olly Murs,59,3259382,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'uk pop']",0.512,0.828,11,-4.672,0,0.0454,8.73e-06,0.119,0.34,124.021,206373,4,False,0s0JMUkb2WCxIJsRB3G7Hd,3whuHq0yGx60atvA2RCVRW,Right Place Right Time (Expanded Edition),2013
97,98,human,Christina Perri,59,3429980,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",0.439,0.489,8,-6.286,1,0.0368,0.000643,0.114,0.253,143.808,250707,4,False,1zVhMuH7agsRe6XkljIY4U,7H55rcKCfwqkyDFH9wpKM6,human,2013
98,99,Need U (100%) (feat. A*M*E) - Radio Edit,Duke Dumont,59,677041,"['dance pop', 'destroy techno', 'edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house']",0.67,0.848,0,-5.103,0,0.0538,0.00168,0.385,0.457,124.031,174122,4,False,5zdkUzguZYAfBH9fnWn3Zl,61lyPtntblHJvA7FMMhi7E,Need U (100%) (feat. A*M*E) [Remixes],2013
99,100,Cruise,Florida Georgia Line,59,4991878,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0.457,0.948,10,-3.364,1,0.0354,0,0.0536,0.878,148.0,208960,4,False,5BhsEd82G0Mnim0IUH6xkT,3b8QkneNDz4JHKKKlLgYZg,Here's To The Good Times,2013
