,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
19,20,2002,Anne-Marie,81,10275704,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",0.697,0.683,1,-2.881,0,0.117,0,0.137,0.603,96.133,186987,4,False,2BgEsaKNfHUdlh97KmvFyo,1zNqDE7qDGCsyzJwohVaoX,Speak Your Mind (Deluxe),2018
20,21,Natural,Imagine Dragons,81,43605162,"['modern rock', 'rock']",0.704,0.611,2,-6.112,1,0.0409,0,0.0812,0.22,100.0,189467,4,False,2FY7b99s15jUprqC0M5NCT,53XhwfbYqKCa1cC15pYq2q,Origins (Deluxe),2018
21,22,Better Now,Post Malone,81,38874119,"['dfw rap', 'melodic rap', 'rap']",0.68,0.578,10,-5.804,1,0.04,0,0.135,0.341,145.038,231267,4,True,7dt6x5M1jzdTEt8oCbisTK,246dkjvS1zLTtiykXe5h60,beerbongs & bentleys,2018
22,23,Silence,Marshmello,81,34561050,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.52,0.761,4,-3.093,1,0.0853,4.96e-06,0.17,0.286,141.971,180823,4,False,7vGuf3Y35N4wmASOKLUVVU,64KEffDW9EtZ1y2vBYgq8T,Silence,2018
23,24,Let You Down,NF,80,7660058,"['hip hop', 'pop rap', 'rap']",0.662,0.714,5,-5.68,0,0.121,0,0.179,0.464,147.997,212120,4,False,52okn5MNA47tk87PeZJLEL,6fOMl44jA4Sp5b9PpYCkzz,Perception,2018
24,25,I Like Me Better,Lauv,80,5402032,"['dance pop', 'electropop', 'pop']",0.753,0.505,9,-7.621,1,0.255,2.58e-06,0.104,0.419,91.972,197437,4,False,0EcQcdcbQeVJn9fknj44Be,5JZ7CnR6gTvEMKX4g70Amv,I met you when I was 18. (the playlist),2018
25,26,Wolves,Selena Gomez,79,38617185,"['dance pop', 'pop', 'post-teen pop']",0.724,0.804,11,-4.614,0,0.0448,0,0.204,0.306,124.987,197993,4,False,0tBbt8CrmxbjRP0pueQkyU,0C8ZW7ezQVs4URX5aX7Kqx,Wolves,2018
26,27,Be Alright,Dean Lewis,79,2303567,"['australian pop', 'pop']",0.553,0.586,11,-6.319,1,0.0362,0,0.0813,0.443,126.684,196373,4,True,3EPXxR3ImUwfayaurPi3cm,3QSQFmccmX81fWCUSPTS7y,Be Alright,2018
27,28,changes,XXXTENTACION,79,39120306,"['emo rap', 'miami hip hop']",0.669,0.308,11,-10.068,1,0.029,0,0.0984,0.52,64.934,121887,4,False,7AFASza1mXqntmGtbxXprO,15UsOTVnJzReFVN1VCnxy4,?,2018
28,29,IDGAF,Dua Lipa,79,37375109,"['dance pop', 'pop', 'uk pop']",0.836,0.544,7,-5.975,1,0.0943,0,0.0824,0.51,97.028,217947,4,True,76cy1WJvNGJTj78UqeA5zr,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa (Deluxe),2018
29,30,God is a woman,Ariana Grande,79,85188706,"['dance pop', 'pop']",0.602,0.658,1,-5.934,1,0.0558,6e-05,0.237,0.268,145.031,197547,4,True,5OCJzvD7sykQEKHH7qAC3C,66CXWjxzNUsdJxJ2JdwvnR,Sweetener,2018
30,31,Delicate,Taylor Swift,78,62872493,['pop'],0.75,0.404,9,-10.178,0,0.0682,0.000357,0.0911,0.0499,95.045,232253,4,False,6NFyWDv5CjfwuzoCkw47Xf,06HL4z0CvFAxyc27GXpf02,reputation,2018
31,32,Nonstop,Drake,78,69172212,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.912,0.412,7,-8.074,1,0.123,0.0126,0.104,0.423,154.983,238614,4,True,0TlLq3lA83rQOYtrqBqSct,3TVXtAsR1Inumwj472S9r4,Scorpion,2018
32,33,In My Mind,Dynoro,78,248214,"['edm', 'electro house', 'pop dance', 'tropical house']",0.694,0.77,6,-5.335,1,0.149,1.1e-05,0.118,0.163,125.905,184560,4,False,0E9ZjEAyAwOXZ7wJC0PD33,3v6Ji4uoWtKRkhuDUaxi9n,In My Mind,2018
33,34,Him & I (with Halsey),G-Eazy,78,5111661,"['indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",0.589,0.731,2,-6.343,1,0.0868,0,0.308,0.191,87.908,268867,4,True,5k38wzpLb15YgncyWdTZE4,02kJSzxNuaWGqwubyUba0Z,The Beautiful & Damned,2018
34,35,Stir Fry,Migos,77,12736744,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.817,0.816,2,-5.402,1,0.269,0,0.159,0.508,181.982,190288,4,True,2UVbBKQOdFAekPTRsnkzcf,6oMuImdp5ZcFhWP0ESe6mG,Culture II,2018
35,36,Mo Bamba,Sheck Wes,77,1351153,"['rap', 'trap', 'vapor trap']",0.729,0.625,4,-5.266,1,0.0315,0.00986,0.248,0.261,146.034,183907,4,True,1xzBco0xcoJEDXktl7Jxrr,2RDOrhPqAM4jzTRCEb19qX,MUDBOY,2018
36,37,Te Boté - Remix,Nio Garcia,77,3998632,"['latin hip hop', 'reggaeton', 'trap latino']",0.903,0.675,11,-3.445,0,0.214,1.28e-05,0.0595,0.442,96.507,417920,4,True,3V8UKqhEK5zBkBb6d6ub8i,5hdhHgpxyniooUiQVaPxQ0,Te Boté (Remix),2018
37,38,Psycho (feat. Ty Dolla $ign),Post Malone,77,38874119,"['dfw rap', 'melodic rap', 'rap']",0.75,0.56,8,-8.094,1,0.105,0,0.111,0.459,140.06,221440,4,True,3swc6WTsr7rl9DqQKQA55C,246dkjvS1zLTtiykXe5h60,beerbongs & bentleys,2018
38,39,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofía Reyes,76,2744059,"['dance pop', 'latin pop', 'mexican pop']",0.792,0.895,1,-3.112,0,0.0589,0,0.0501,0.794,94.968,201526,4,False,4QtiVmuA88tPQiCOHZuQ5b,0haZhu4fFKt0Ag94kZDiz2,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",2018
39,40,Walk It Talk It,Migos,77,12736744,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.907,0.633,2,-5.145,1,0.184,2.6e-06,0.106,0.395,145.914,276147,4,True,6n4U3TlzUGhdSFbUUhTvLP,6oMuImdp5ZcFhWP0ESe6mG,Culture II,2018
40,41,Nice For What,Drake,77,69172212,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.585,0.909,8,-6.474,1,0.0707,9.7e-05,0.119,0.758,93.372,210747,4,True,3CA9pLiwRIGtUBiMjbZmRw,3TVXtAsR1Inumwj472S9r4,Scorpion,2018
41,42,Shotgun,George Ezra,76,3850915,"['folk-pop', 'neo-singer-songwriter']",0.673,0.735,5,-4.733,1,0.0457,0,0.242,0.754,115.744,201287,4,False,4ofwffwvvnbSkrMSCKQDaC,2ysnwxxNtSgbb9t1m2Ur4j,Staying at Tamara's,2018
42,43,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,76,8217858,"['dance pop', 'pop', 'post-teen pop']",0.664,0.708,8,-4.154,1,0.0474,0,0.0841,0.742,103.07,174800,4,False,5Gu0PDLN4YJeW75PpBSg9p,5p7f24Rk5HkUZsaS3BLG5F,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2018
43,44,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,75,8216009,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",0.842,0.801,8,-4.167,0,0.228,4.82e-06,0.0642,0.617,95.881,212500,4,True,4w8niZpiMy6qz1mntFA5uM,540vIaP2JwjQb9dm3aArA4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018
44,45,Mine,Bazzi,75,5226067,"['dance pop', 'electropop', 'pop']",0.71,0.789,4,-3.874,1,0.0722,2.77e-06,0.451,0.717,142.929,131064,4,True,7uzmGiiJyRfuViKKK3lVmR,4GvEc3ANtPPjt1ZJllr5Zl,COSMIC,2018
45,46,In My Feelings,Drake,75,69172212,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.835,0.626,1,-5.833,1,0.125,6e-05,0.396,0.35,91.03,217925,4,True,2G7V7zsVDxg1yRsu7Ew9RJ,3TVXtAsR1Inumwj472S9r4,Scorpion,2018
46,47,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,75,8607012,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.681,0.788,1,-4.323,1,0.0785,0,0.0753,0.839,170.019,220117,4,False,1j6xOGusnyXq3l6IryKF3G,4bw2Am3p9ji3mYsXNXtQcd,Ubuntu,2018
47,48,In My Blood,Shawn Mendes,74,39941886,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.622,0.712,5,-7.321,1,0.066,0,0.13,0.487,140.025,211360,4,False,2QZ7WLBE8h2y1Y5Fb8RYbH,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,2018
48,49,Body,Loud Luxury,74,582200,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",0.752,0.764,1,-4.399,1,0.038,9.44e-05,0.0543,0.582,121.958,163216,4,False,21RzyxY3EFaxVy6K4RqaU9,6t1gpxYbY8OlLA7D2RiikQ,Body,2018
49,50,Eastside (with Halsey & Khalid),benny blanco,74,1009883,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap']",0.56,0.68,6,-7.648,0,0.321,0,0.116,0.319,89.391,173800,4,False,0d2iYfpKoM0QCKvcLCkBao,5CiGnKThu5ctn9pBxv7DGa,Eastside (with Halsey & Khalid),2018
50,51,It's Not Living (If It's Not With You),The 1975,74,6011010,"['modern alternative rock', 'modern rock', 'pop', 'rock']",0.618,0.837,1,-5.338,1,0.0304,0.000378,0.0618,0.526,121.227,248336,4,False,3TgMcrV32NUKjEG2ujn9eh,3mIj9lX2MWuHmhNCA7LSCW,A Brief Inquiry Into Online Relationships,2018
51,52,Nevermind,Dennis Lloyd,74,619554,['israeli pop'],0.6,0.688,5,-8.339,0,0.201,1.29e-05,0.409,0.0793,99.977,156600,4,False,63SevszngYpZOwf63o61K4,3EOEK57CV77D4ovYVcmiyt,Nevermind,2018
52,53,Vaina Loca,Ozuna,74,34434651,"['puerto rican pop', 'reggaeton', 'trap latino']",0.754,0.805,6,-4.249,1,0.0752,0,0.203,0.555,93.982,176133,4,False,48zFZh27QU5qsrBjn4C2FA,1i8SpTcr7yvPOmcqrbnVXY,Aura,2018
53,54,Look Alive (feat. Drake),BlocBoy JB,74,1381980,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap', 'vapor trap', 'viral rap']",0.922,0.581,10,-7.495,1,0.27,5.86e-05,0.105,0.595,140.022,181263,4,True,4qKcDkK6siZ7Jp1Jb4m0aL,4TEJudQY2pXxVHPE3gD2EU,Look Alive (feat. Drake),2018
54,55,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,74,7733413,"['dance pop', 'edm', 'pop', 'post-teen pop']",0.643,0.783,10,-6.458,1,0.0856,0,0.083,0.579,154.084,163870,4,False,7iDa6hUg2VgEL1o1HjmfBn,64M6ah0SkkRsnPGtGiRAbb,All Your Fault: Pt. 2,2018
55,56,Pray For Me (with Kendrick Lamar),Kendrick Lamar,74,53182739,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.735,0.677,2,-4.979,1,0.093,2.17e-05,0.111,0.188,100.584,211440,4,True,77UjLW8j5UAGAGVGhR5oUK,1Xyo4u8uXC1ZmMpatF05PJ,Black Panther The Album Music From And Inspired By,2018
56,57,X,Nicky Jam,73,18091161,"['latin hip hop', 'reggaeton', 'trap latino']",0.594,0.749,9,-5.298,0,0.056,0.00106,0.3,0.694,179.968,172854,4,False,5YUyW9opqNsMSEzzecZih1,1SupJlEpv7RS2tPNRaHViT,Intimo,2018
57,58,Love Lies (with Normani),Khalid,73,15636032,"['pop', 'pop r&b']",0.708,0.648,6,-5.626,1,0.0449,0,0.134,0.338,143.955,201707,4,False,45Egmo7icyopuzJN0oMEdk,6LuN9FCkKOj5PcnpouEgny,Love Lies (with Normani),2018
58,59,Rewrite The Stars,Zac Efron,73,757856,"['hollywood', 'pop', 'post-teen pop', 'show tunes']",0.684,0.619,10,-7.005,1,0.0386,0,0.122,0.284,125.046,217440,4,False,630sXRhIcfwr2e4RdNtjKN,6U1dBXJhC8gXFjamvFTmHg,Rewrite The Stars,2018
59,60,Finesse - Remix; feat. Cardi B,Bruno Mars,73,44538470,"['dance pop', 'pop']",0.704,0.859,5,-4.877,0,0.0996,0,0.0215,0.926,105.115,217289,4,False,3Vo4wInECJQuz9BIBMOu8i,0du5cEVh5yTK9QJze8zA0C,Finesse (Remix) [feat. Cardi B],2018
60,61,Let's Fall in Love for the Night,FINNEAS,73,1767557,"['alt z', 'electropop', 'la indie', 'pop']",0.737,0.408,5,-7.941,1,0.104,0,0.171,0.374,127.918,190348,4,True,6I0KEvFfWszVJiCy5hum4V,37M5pPGs6V1fchFJSgCguX,Blood Harmony,2018
61,62,Trip,Ella Mai,73,4673234,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']",0.477,0.61,11,-5.628,0,0.144,0,0.107,0.358,79.882,213993,4,False,6CTWathupIiDs7U4InHnDA,7HkdQ0gt53LP4zmHsL0nap,Ella Mai,2018
62,63,Bad At Love,Halsey,73,18852443,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",0.675,0.751,0,-3.539,1,0.0296,0,0.0893,0.612,118.384,181279,4,False,7y9iMe8SOB6z3NoHE2OfXl,26VFTg2z8YR0cCuwLzESi2,hopeless fountain kingdom (Deluxe),2018
63,64,River (feat. Ed Sheeran),Eminem,73,62163501,"['detroit hip hop', 'hip hop', 'rap']",0.748,0.749,8,-5.916,0,0.516,0,0.0713,0.659,90.09,221013,4,True,1cS0TgbR263ey9jn0MwD2s,7dGJo4pcD2V6oG8kP0tJRR,Revival,2018
64,65,MotorSport,Migos,73,12736744,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.904,0.518,2,-5.32,1,0.183,0,0.325,0.188,137.996,303077,4,True,4wFjTWCunQFKtukqrNijEt,6oMuImdp5ZcFhWP0ESe6mG,Culture II,2018
65,66,Never Be the Same,Camila Cabello,73,28613431,"['dance pop', 'pop', 'post-teen pop']",0.637,0.713,0,-4.333,1,0.0747,0.000637,0.137,0.243,129.923,226973,4,False,4eWQlBRaTjPPUlzacqEeoQ,4nDoRrQiYLoBzwC5BhVJzF,Camila,2018
66,67,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,73,4877797,"['ohio hip hop', 'pop', 'pop rap']",0.653,0.718,3,-5.232,0,0.213,0,0.0537,0.216,82.034,202805,4,False,0OI7AFifLSoGzpb8bdBLLV,6TIYQ3jFPwQSRmorSezPxX,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",2018
67,68,How Long,Charlie Puth,73,18414209,"['dance pop', 'pop', 'viral pop']",0.845,0.561,1,-5.253,0,0.0778,3.49e-06,0.0383,0.811,109.974,200853,4,False,6wmAHw1szh5RCKSRjiXhPe,6VuMaDnrHyPL1p4EHjYLi7,Voicenotes,2018
68,69,Spotlight,Marshmello,72,34561050,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.546,0.822,7,-4.483,1,0.151,0,0.742,0.615,150.06,177600,4,False,6VrCmhRBFnuGKmtNfk4jDs,64KEffDW9EtZ1y2vBYgq8T,Spotlight,2018
69,70,This Feeling,The Chainsmokers,72,19679978,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.575,0.571,1,-7.906,1,0.0439,0,0.0912,0.449,105.049,197947,4,False,4NBTZtAt1F13VvlSKe6KTl,69GGBxA162lTqCwzJG5jLp,Sick Boy,2018
70,71,Taste (feat. Offset),Tyga,72,6683191,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.884,0.559,0,-7.442,1,0.12,0,0.101,0.342,97.994,232959,4,True,5IaHrVsrferBYDm0bDyABy,5LHRHt1k9lMyONurDHEdrp,Taste (feat. Offset),2018
71,72,Me Niego (feat. Ozuna & Wisin),Reik,72,7783736,"['latin arena pop', 'latin pop', 'mexican pop']",0.777,0.782,0,-4.435,0,0.0907,0,0.64,0.773,94.023,221653,4,False,4ggiDYAkJ7Yk8d5xOr7Xjo,0vR2qb8m9WHeZ5ByCbimq2,Ahora,2018
72,73,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,72,1342132,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",0.653,0.809,0,-4.057,1,0.0474,0,0.165,0.55,92.213,210773,4,False,5CLGzJsGqhCEECcpnFQA8x,4WN5naL3ofxrVBgFpguzKo,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2018
73,74,Bodak Yellow,Cardi B,72,20696110,"['dance pop', 'pop', 'rap']",0.926,0.703,11,-6.337,0,0.103,0,0.231,0.485,125.022,223713,4,True,6KBYefIoo7KydImq1uUQlL,4kYSro6naA4h99UJvo89HB,Invasion of Privacy,2018
74,75,The Greatest Show,Various Artists,71,570935,"['hollywood', 'show tunes']",0.417,0.824,11,-7.36,0,0.105,0.0545,0.0725,0.4,157.92,302147,4,False,4ylWMuGbMXNDgDd8lErEle,5F1aoppMtU3OMiltO8ymJ2,The Greatest Showman (Original Motion Picture Soundtrack),2018
75,76,Simple,Florida Georgia Line,71,4991878,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0.362,0.882,3,-3.717,1,0.0973,0,0.15,0.864,199.811,185200,4,False,4L9Ds4mpD3SuYoWwFUlv16,3b8QkneNDz4JHKKKlLgYZg,Can't Say I Ain't Country,2018
76,77,You Make It Easy,Jason Aldean,71,5687654,"['contemporary country', 'country', 'country road']",0.375,0.574,7,-5.305,1,0.0315,0,0.11,0.406,132.025,196800,3,False,6EGAfJaLUFzhS4zRBIEQ2J,3FfvYsEGaIb52QPXhg4DcH,Rearview Town,2018
77,78,Dura,Daddy Yankee,71,30328383,"['latin hip hop', 'reggaeton', 'trap latino']",0.783,0.84,1,-3.416,1,0.051,0,0.412,0.839,95.001,200480,4,False,6KuqAtoeVzxAYOaMveLNpH,4VMYDCV2IEDYJArk749S6m,Dura,2018
78,79,Jackie Chan,Tiësto,71,6601401,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",0.747,0.834,3,-2.867,0,0.045,0,0.0586,0.687,128.005,215760,4,True,4kWO6O1BUXcZmaxitpVUwp,2o5jDhtHVPhrJdv3cEQ99Z,Jackie Chan,2018
79,80,1950,King Princess,71,1627733,"['alt z', 'art pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop']",0.6,0.535,4,-7.043,1,0.107,4.7e-06,0.162,0.269,71.912,225133,4,True,0CZ8lquoTX2Dkg7Ak2inwA,6beUvFUlKliUYJdLOXNj9C,1950,2018
80,81,Tequila,Dan + Shay,71,2792020,"['contemporary country', 'country', 'country road', 'pop']",0.489,0.581,11,-5.731,1,0.0281,0,0.132,0.494,86.016,196747,4,False,42fw0rxRO2xbesF6mJfd4Y,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,2018
81,82,Rise,Jonas Blue,70,3670653,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",0.687,0.785,1,-4.65,1,0.0333,0,0.203,0.655,106.046,194408,4,False,5ZSl6gDoV6bPPxzmLeneV9,1HBjj22wzbscIZ9sEb5dyf,Blue,2018
82,83,Plug Walk,Rich The Kid,70,2920750,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap', 'viral rap']",0.876,0.519,11,-6.531,1,0.143,0,0.108,0.158,94.981,175230,4,True,1ZAyjvIk9YiD76yYy0TEG6,1pPmIToKXyGdsCF6LmqLmI,The World Is Yours,2018
83,84,FEFE,6ix9ine,70,6727060,"['emo rap', 'trap']",0.931,0.387,1,-9.127,1,0.412,0,0.136,0.375,125.978,179405,4,True,1M6SuEJZJkZf2S419vIPkB,7gZfnEnfiaHzxARJ2LeXrf,DUMMY BOY,2018
84,85,Leave a Light On,Tom Walker,70,1000511,"['indie anthem-folk', 'pop', 'uk pop']",0.586,0.624,5,-5.946,1,0.113,1.78e-06,0.133,0.267,68.976,185863,4,False,6lOWoTqVnAWXchddtTH31W,7z2avKuuiMAT4XZJFv8Rvh,Leave a Light On,2018
85,86,Solo (feat. Demi Lovato),Clean Bandit,70,4984411,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",0.737,0.636,11,-4.546,0,0.0437,6.66e-05,0.35,0.565,105.005,222653,4,False,6kPJZM97LwdG9QIsT7khp6,6MDME20pz9RveH9rEXvrOM,Solo (feat. Demi Lovato),2018
86,87,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,70,1321598,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",0.645,0.705,1,-5.008,1,0.299,0,0.128,0.376,137.133,229670,4,True,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)",2018
