,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
38,39,Don't Start Now,Dua Lipa,78,37375109,"['dance pop', 'pop', 'uk pop']",0.794,0.793,11,-4.521,0,0.0842,0,0.0952,0.677,123.941,183290,4,False,6WrI0LAC5M1Rw2MnX2ZvEg,6M2wZ9GZgrQXHCFfjv46we,Don't Start Now,2019
39,40,Location (feat. Burna Boy),Dave,78,2683538,['uk hip hop'],0.812,0.496,9,-5.969,0,0.297,0,0.0955,0.55,109.979,241293,4,True,3z4CGd63tpUn9a6oQSG0CI,6Ip8FS7vWT1uKkJSweANQK,PSYCHODRAMA,2019
40,41,Better,Khalid,78,15636032,"['pop', 'pop r&b']",0.596,0.552,0,-10.278,0,0.097,0.334,0.104,0.112,97.949,229320,4,False,6zeeWid2sgw4lap2jV61PZ,6LuN9FCkKOj5PcnpouEgny,Suncity,2019
41,42,MIA (feat. Drake),Bad Bunny,78,59724899,"['reggaeton', 'trap latino']",0.817,0.539,6,-6.349,0,0.0621,0.000496,0.099,0.158,97.062,210368,4,False,116H0KvKr2Zl4RPuVBruDO,4q3ewBCX7sLwd24euuV69X,MIA (feat. Drake),2019
42,43,Dance Monkey,Tones And I,78,2984987,"['australian pop', 'pop']",0.824,0.588,6,-6.4,0,0.0924,0.000104,0.149,0.513,98.027,209438,4,False,2XU0oxnq2qxCpomAAuJY8K,2NjfBq1NflQcKSeiDooVjY,Dance Monkey (Stripped Back) / Dance Monkey,2019
43,44,"break up with your girlfriend, i'm bored",Ariana Grande,77,85188706,"['dance pop', 'pop']",0.726,0.554,5,-5.29,0,0.0917,0,0.106,0.335,169.999,190440,4,True,4kV4N9D1iKVxx1KLvtTpjS,66CXWjxzNUsdJxJ2JdwvnR,"thank u, next",2019
44,45,Pop Out (feat. Lil Tjay),Polo G,77,8661284,['chicago rap'],0.772,0.639,1,-7.119,1,0.467,0,0.0698,0.261,168.112,166560,4,True,6uFn47ACjqYkc0jADwEdj1,6AgTAQt8XS6jRWi4sX7w49,Die A Legend,2019
45,46,Money In The Grave (Drake ft. Rick Ross),Drake,77,69172212,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.831,0.502,10,-4.045,0,0.046,0,0.122,0.101,100.541,205427,4,True,5ry2OE6R2zPQFDO85XkgRb,3TVXtAsR1Inumwj472S9r4,The Best In The World Pack,2019
46,47,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,77,983123,"['dance pop', 'pop']",0.601,0.794,7,-5.844,0,0.0671,1.36e-06,0.388,0.244,114.066,217467,4,False,27rdGxbavYJeBphck5MZAF,3hv9jJF3adDNsBSIQDqcjp,Nothing Breaks Like a Heart (feat. Miley Cyrus),2019
47,48,Pure Water (with Migos),Mustard,76,1011257,"['cali rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.682,0.559,0,-5.545,1,0.127,0,0.344,0.137,202.015,192471,4,True,3j84U36KvLeXNDPv4t5pI8,0YinUQ50QDB7ZxSCLyQ40k,Perfect Ten,2019
48,49,You Need To Calm Down,Taylor Swift,76,62872493,['pop'],0.771,0.671,2,-5.617,1,0.0553,0,0.0637,0.714,85.026,171360,4,False,6RRNNciQGZEXnqk8SQ9yv5,06HL4z0CvFAxyc27GXpf02,Lover,2019
49,50,"10,000 Hours (with Justin Bieber)",Dan + Shay,76,2792020,"['contemporary country', 'country', 'country road', 'pop']",0.654,0.63,10,-4.644,1,0.0259,0,0.111,0.43,89.991,167693,4,False,2wrJq5XKLnmhRXHIAf9xBa,7z5WFjZAIYejWy0NI5lv4T,"10,000 Hours (with Justin Bieber)",2019
50,51,Old Town Road,Lil Nas X,76,12079807,"['lgbtq+ hip hop', 'pop']",0.907,0.53,1,-6.112,1,0.127,2.23e-06,0.101,0.507,135.998,113000,4,False,0F7FA14euOIX8KcbEturGH,7jVv8c5Fj3E9VhNjxT4snq,7 EP,2019
51,52,Don't Call Me Up,Mabel,76,1709347,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",0.674,0.881,9,-2.853,1,0.147,3.01e-06,0.0793,0.234,98.994,178480,4,False,5WHTFyqSii0lmT9R21abT8,1MIVXf74SZHmTIp4V4paH4,Ivy To Roses (Mixtape),2019
52,53,ZEZE (feat. Travis Scott & Offset),Kodak Black,76,8706772,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']",0.861,0.603,8,-5.788,0,0.176,0,0.0924,0.504,98.043,228760,4,True,0FZ4Dmg8jJJAPJnvBIzD9z,46SHBwWsqBkxI7EeeBEQG7,Dying to Live,2019
53,54,Piece Of Your Heart,MEDUZA,76,572079,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop house', 'tropical house']",0.677,0.744,10,-6.806,0,0.0295,0.00016,0.074,0.631,124.08,152913,4,False,1DFD5Fotzgn6yYXkYsKiGs,0xRXCcSX89eobfrshSVdyu,Piece Of Your Heart,2019
54,55,Dancing With A Stranger (with Normani),Sam Smith,76,20838804,"['dance pop', 'pop', 'uk pop']",0.741,0.52,8,-7.513,1,0.0656,1.97e-06,0.222,0.347,102.998,171030,4,False,6Qs4SXO9dwPj5GKvVOv8Ki,2wY79sveU1sp5g7SokKOiI,Dancing With A Stranger (with Normani),2019
55,56,bury a friend,Billie Eilish,75,72417216,"['art pop', 'electropop', 'pop']",0.905,0.389,8,-14.505,1,0.332,0.162,0.106,0.196,120.046,193143,4,False,4SSnFejRGlZikf02HLewEF,6qqNVTkY8uBg9cP3Jd7DAH,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019
56,57,Higher Love,Kygo,75,8205953,"['edm', 'pop', 'pop dance', 'tropical house']",0.693,0.678,8,-7.159,1,0.0324,5.71e-06,0.101,0.404,103.952,228267,4,False,6oJ6le65B3SEqPwMRNXWjY,23fqKkggKUBHNkbKtXEls4,Higher Love,2019
57,58,China,Anuel AA,75,25110000,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",0.786,0.808,7,-3.702,1,0.0882,0.000289,0.0822,0.609,105.027,301714,4,False,2ksOAxtIxY8yElEWw8RhgK,2R21vXR83lH98kGeO99Y66,China,2019
58,59,Kill This Love,BLACKPINK,75,34753569,"['k-pop', 'k-pop girl group']",0.763,0.835,2,-5.234,0,0.191,0.00221,0.225,0.645,131.875,191050,4,False,6hvczQ05jc1yGlp9zhb95V,41MozSoPIsD1dJM0CLPjZF,KILL THIS LOVE,2019
59,60,3 Nights,Dominic Fike,75,986725,"['alternative pop rock', 'pop']",0.815,0.518,7,-6.594,0,0.0897,0,0.104,0.877,151.891,177667,4,False,1tNJrcVe6gwLEiZCtprs1u,6USv9qhCn6zfxlBQIYJ9qs,"Don't Forget About Me, Demos",2019
60,61,Truth Hurts,Lizzo,75,5181564,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",0.715,0.624,4,-3.046,0,0.114,0,0.123,0.412,158.087,173325,4,True,3HWzoMvoF3TQfYg4UPszDq,56oDRnqbIiwx4mymNEv7dS,Cuz I Love You (Super Deluxe),2019
61,62,Nights Like This (feat. Ty Dolla $ign),Kehlani,74,6314633,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap']",0.61,0.725,8,-5.131,1,0.15,0,0.154,0.291,146.163,201788,4,True,6ZRuF2n1CQxyxxAAWsKJOy,0cGUm45nv7Z6M6qdXYQGTX,While We Wait,2019
62,63,Please Me,Cardi B,74,20696110,"['dance pop', 'pop', 'rap']",0.747,0.57,1,-6.711,1,0.081,0,0.0832,0.65,133.992,200890,4,True,0PG9fbaaHFHfre2gUVo7AN,4kYSro6naA4h99UJvo89HB,Please Me,2019
63,64,Secreto,Anuel AA,74,25110000,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",0.807,0.803,11,-4.156,1,0.126,0.00853,0.136,0.706,91.987,258800,4,False,5W83ErFkO3aKAIS1WMi6u0,2R21vXR83lH98kGeO99Y66,Secreto,2019
64,65,Soltera - Remix,Lunay,74,7569188,"['latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']",0.795,0.783,5,-4.271,1,0.0432,0,0.437,0.799,92.01,266087,4,False,4t9a07PAghtQMRAIP9FQ7Z,47MpMsUfWtgyIIBEFOr4FE,Épico,2019
65,66,Here With Me,Marshmello,74,34561050,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.791,0.565,5,-3.933,0,0.0439,0,0.156,0.181,99.961,156347,4,False,5icOoE6VgqFKohjWWNp0Ac,64KEffDW9EtZ1y2vBYgq8T,Here With Me,2019
66,67,How Do You Sleep?,Sam Smith,74,20838804,"['dance pop', 'pop', 'uk pop']",0.477,0.682,1,-4.931,0,0.0925,0,0.0763,0.345,110.567,202205,5,False,6b2RcmUt1g9N9mQ3CbjX2Y,2wY79sveU1sp5g7SokKOiI,How Do You Sleep?,2019
67,68,Good as Hell,Lizzo,74,5181564,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",0.682,0.919,0,-3.18,0,0.0875,0,0.442,0.535,95.982,159736,4,False,6KgBpzTuTRPebChN0VTyzV,56oDRnqbIiwx4mymNEv7dS,Cuz I Love You (Super Deluxe),2019
68,69,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,74,6895059,"['melodic rap', 'rap', 'trap']",0.581,0.662,9,-5.239,1,0.303,0,0.111,0.434,93.023,189487,4,True,1wJRveJZLSb1rjhnUHQiv6,31W5EY0aAly4Qieq6OFu6I,Hoodie SZN,2019
69,70,I Don't Care (with Justin Bieber),Ed Sheeran,74,105492653,"['pop', 'uk pop']",0.798,0.676,6,-5.041,1,0.0442,0,0.0894,0.843,101.956,219947,4,False,0hVXuCcriWRGvwMV1r5Yn9,6eUKZXaKkcviH0Ku9w2n3V,No.6 Collaborations Project,2019
70,71,Calma - Remix,Pedro Capó,73,1543602,"['latin pop', 'puerto rican pop']",0.826,0.773,11,-4.218,0,0.0524,0,0.143,0.761,126.899,238200,4,False,5iwz1NiezX7WWjnCgY5TH4,4QVBYiagIaa6ZGSPMbybpy,Calma (Remix),2019
71,72,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,73,8216009,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",0.842,0.801,8,-4.167,0,0.228,4.82e-06,0.0642,0.617,95.881,212500,4,True,0KoiMHhqKLoL4xM54rcWYY,540vIaP2JwjQb9dm3aArA4,Carte Blanche,2019
72,73,One Thing Right,Marshmello,72,34561050,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.659,0.625,4,-2.253,1,0.045,0,0.582,0.442,88.042,181824,4,False,4hPpVbbakQNv8YTHYaOJP4,64KEffDW9EtZ1y2vBYgq8T,One Thing Right,2019
73,74,Grace,Lewis Capaldi,72,10130314,"['pop', 'uk pop']",0.722,0.565,4,-5.848,1,0.0335,0,0.165,0.488,104.483,185658,4,False,0pEkK8MqbmGSX7fT8WLMbR,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent,2019
74,75,Bohemian Rhapsody - Remastered 2011,Queen,72,43838185,"['classic rock', 'glam rock', 'rock']",0.392,0.402,0,-9.961,0,0.0536,0,0.243,0.228,143.883,354320,4,False,7tFiyTwD0nx5a1eklYtX2J,1dfeR4HaWDbWqFHLkxsg1d,A Night At The Opera (Deluxe Remastered Version),2019
75,76,Beautiful People (feat. Khalid),Ed Sheeran,73,105492653,"['pop', 'uk pop']",0.64,0.647,5,-8.114,0,0.186,0,0.0801,0.546,92.979,197867,4,False,70eFcWOvlMObDhURTqT4Fv,6eUKZXaKkcviH0Ku9w2n3V,No.6 Collaborations Project,2019
76,77,Money,Cardi B,72,20696110,"['dance pop', 'pop', 'rap']",0.95,0.59,8,-6.508,0,0.29,0,0.11,0.219,130.003,183527,4,True,2GGMabyHXnJmjY6CXhhB2e,4kYSro6naA4h99UJvo89HB,Money,2019
77,78,Look Back at It,A Boogie Wit da Hoodie,74,6895059,"['melodic rap', 'rap', 'trap']",0.791,0.587,3,-5.075,0,0.0413,0,0.148,0.536,96.057,179449,4,True,3Ol2xnObFdKV9pmRD2t9x8,31W5EY0aAly4Qieq6OFu6I,Hoodie SZN,2019
78,79,emotions,iann dior,72,1640117,"['melodic rap', 'pop', 'pop rap']",0.63,0.63,9,-6.211,1,0.0395,0,0.142,0.163,80.512,131213,4,False,5ls62WNKHUUrdF3r1cv83T,6ASri4ePR7RlsvIQgWPJpS,nothings ever good enough,2019
79,80,Shotta Flow (feat. Blueface) [Remix],NLE Choppa,72,5366934,"['memphis hip hop', 'viral rap']",0.894,0.511,2,-4.768,1,0.421,0,0.14,0.567,120.077,176632,4,True,5BJMeoCXXgbRAWfp6fTulr,0ErzCpIMyLcjPiwT4elrtZ,Cottonwood,2019
80,81,If I Can't Have You,Shawn Mendes,72,39941886,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.692,0.809,2,-4.198,1,0.0602,0,0.147,0.864,123.911,190800,4,False,6LsAAHotRLMOHfCsSfYCsz,7n2wHs1TKAczGzO7Dd2rGr,If I Can't Have You,2019
81,82,Giant (with Rag'n'Bone Man),Calvin Harris,72,22985542,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.807,0.887,1,-4.311,0,0.0361,0.000503,0.0811,0.606,122.015,229184,4,False,5itOtNx0WxtJmi1TQ3RuRd,7CajNmpbOovFoOoasH2HaY,Giant (with Rag'n'Bone Man),2019
82,83,Only Human,Jonas Brothers,72,6618719,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.795,0.496,0,-5.883,1,0.0722,0,0.0645,0.874,94.01,183000,4,False,0DiDStADDVh3SvAsoJAFMk,7gOdHgIoIKoe4i9Tta6qdD,Happiness Begins,2019
83,84,Otro Trago,Sech,72,11344835,"['panamanian pop', 'reggaeton', 'trap latino']",0.746,0.7,0,-4.669,1,0.341,0.000159,0.11,0.619,176.044,225933,4,True,1Ej96GIBCTvgH7tNX1r3qr,77ziqFxp5gaInVrF2lj4ht,Sueños,2019
84,85,So Am I,Ava Max,71,5705404,"['dance pop', 'pop']",0.681,0.657,6,-4.671,1,0.0432,0,0.353,0.628,130.089,183027,4,False,2Xnv3GntqbBH1juvUYSpHG,4npEfmQ6YuiwW1GpUmaq3F,Heaven & Hell,2019
85,86,SOS (feat. Aloe Blacc),Avicii,71,22277533,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.802,0.645,5,-6.181,0,0.0715,0,0.119,0.376,100.001,157202,4,False,2x0RZdkZcD8QRI53XT4GI5,1vCWHaC5f2uS3yhpwWbIA6,TIM,2019
86,87,Panini,Lil Nas X,71,12079807,"['lgbtq+ hip hop', 'pop']",0.703,0.594,5,-6.146,0,0.0752,0,0.123,0.475,153.848,114893,4,False,1000nHvUdawXuUHgBod4Wv,7jVv8c5Fj3E9VhNjxT4snq,Panini,2019
87,88,Suge,DaBaby,71,10282523,"['north carolina hip hop', 'rap', 'trap']",0.876,0.662,2,-6.482,0,0.426,0,0.127,0.844,75.445,163320,4,True,2gwkD6igEhQbDQegRCcdoB,4r63FhuTkUYltbVAg5TQnk,Baby On Baby,2019
88,89,Talk (feat. Disclosure),Khalid,71,15636032,"['pop', 'pop r&b']",0.9,0.4,0,-8.575,1,0.127,0,0.0599,0.346,135.984,197573,4,False,6TqXcAFInzjp0bODyvrWEq,6LuN9FCkKOj5PcnpouEgny,Free Spirit,2019
89,90,Never Really Over,Katy Perry,70,23652014,"['dance pop', 'pop']",0.77,0.882,8,-4.792,1,0.0602,0,0.316,0.385,99.991,223523,4,False,5PYQUBXc7NYeI1obMKSJK0,6jJ0s89eD6GaHleKKya26X,Never Really Over,2019
90,91,Adan y Eva,Paulo Londra,70,19479730,"['argentine hip hop', 'trap argentino', 'trap latino']",0.767,0.709,1,-4.47,1,0.336,0,0.0745,0.72,171.993,256972,4,False,132ALUzVLmqYB4UsBj5qD6,3vQ0GE3mI0dAaxIMYe5g7z,Homerun,2019
91,92,My Type,Saweetie,70,1696415,"['cali rap', 'dance pop', 'pop', 'rap', 'trap queen']",0.899,0.811,2,-6.294,1,0.258,0,0.0672,0.587,105.038,126446,4,True,5KBARWIxeMGkvUax9VtVC9,6cK3NBO6uP7hh0oyuVELFl,ICY,2019
