,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
13,14,The Hills,The Weeknd,87,53182739,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.585,0.564,0,-7.063,0,0.0515,0,0.135,0.137,113.003,242253,4,True,7fBv7CLKzipRk6EC6TWHOB,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,2015
14,15,Don't,Bryson Tiller,83,6208565,"['kentucky hip hop', 'pop', 'r&b', 'rap', 'trap']",0.765,0.356,11,-5.556,0,0.195,0,0.0963,0.189,96.991,198293,4,True,3pXF1nA74528Edde4of9CC,2EMAnMvWE2eb56ToJVfCWs,T R A P S O U L,2015
15,16,One Last Time,Ariana Grande,83,85188706,"['dance pop', 'pop']",0.628,0.593,8,-5.036,1,0.0323,1.65e-06,0.096,0.104,125.026,197267,4,False,7xoUc6faLbCqZO6fQEYprd,66CXWjxzNUsdJxJ2JdwvnR,My Everything (Deluxe),2015
16,17,Shut Up and Dance,WALK THE MOON,82,1988320,"['dance rock', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",0.578,0.866,1,-3.804,1,0.0619,0,0.257,0.619,128.038,199080,4,False,4kbj5MwxO1bq9wjT5g9HaA,6DIS6PRrLS3wbnZsf7vYic,TALKING IS HARD,2015
17,18,Waiting For Love,Avicii,81,22277533,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.579,0.736,6,-3.863,0,0.0527,0,0.198,0.613,127.999,230613,4,False,2P4OICZRVAQcYAV2JReRfj,1vCWHaC5f2uS3yhpwWbIA6,Stories,2015
18,19,Like I Can,Sam Smith,81,20838804,"['dance pop', 'pop', 'uk pop']",0.656,0.627,7,-6.627,0,0.0379,2.17e-05,0.124,0.481,99.933,167066,4,False,2TeLIzFBe3hxkPR5FIQZut,2wY79sveU1sp5g7SokKOiI,In The Lonely Hour,2015
19,20,Can't Feel My Face,The Weeknd,81,53182739,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.705,0.769,9,-5.526,0,0.0425,0,0.105,0.583,107.949,213520,4,False,22VdIZQfgXJea34mQxlt81,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,2015
20,21,Electric Love,BØRNS,81,1105094,"['modern rock', 'pop']",0.611,0.797,6,-7.627,0,0.0533,0.00137,0.26,0.518,120.041,218107,4,False,2GiJYvgVaD2HtM8GqD9EgQ,1KP6TWI40m7p3QBTU6u2xo,Dopamine,2015
21,22,Sorry,Justin Bieber,81,67760523,"['canadian pop', 'pop']",0.654,0.76,0,-3.669,0,0.045,0,0.299,0.41,99.945,200787,4,False,09CtPGIpYB4BrO8qb1RGsF,1uNFoZAHBGtllmzznpCI3s,Purpose (Deluxe),2015
22,23,Centuries,Fall Out Boy,80,9643381,"['emo', 'modern rock']",0.393,0.858,4,-2.868,0,0.0729,0,0.102,0.56,176.042,228360,4,False,04aAxqtGp5pv12UXAg4pkq,4UXqAaa6dQYAk18Lv7PEgX,American Beauty/American Psycho,2015
23,24,Cool for the Summer,Demi Lovato,79,23654521,"['dance pop', 'pop', 'post-teen pop']",0.583,0.61,5,-5.639,0,0.0382,0.000105,0.14,0.336,114.06,214740,4,True,3uwnnTQcHM1rDqSfA4gQNz,6S2OmqARrzebs0tKUEyXyp,Confident,2015
24,25,Time of Our Lives,Pitbull,79,9701610,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",0.721,0.802,1,-5.797,1,0.0583,0,0.694,0.724,124.022,229360,4,True,2bJvI42r8EF3wxjOuDav4r,0TnOYISbd1XYRBk9myaseg,Globalization,2015
25,26,Drag Me Down,One Direction,79,28271703,"['boy band', 'pop', 'post-teen pop', 'talent show']",0.73,0.703,0,-5.672,0,0.0369,0,0.0657,0.595,138.113,192120,4,False,2K87XMYnUMqLcX3zvtAF4G,4AK6F7OLvEQ5QYCBNiQWHq,Made In The A.M. (Deluxe Edition),2015
26,27,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,79,12195671,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",0.63,0.53,0,-7.259,1,0.0434,0,0.177,0.417,108.038,225053,3,False,2YlZnw2ikdb837oKMKjBkW,6JL8zeS1NmiOftqZTRgdTz,Title (Deluxe),2015
27,28,Outside (feat. Ellie Goulding),Calvin Harris,78,22985542,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.646,0.823,2,-4.123,0,0.0394,0,0.322,0.418,128.035,227267,4,False,7MmG8p0F9N3C4AXdK6o6Eb,7CajNmpbOovFoOoasH2HaY,Motion,2015
28,29,Way down We Go,KALEO,78,1489423,"['icelandic indie', 'icelandic rock', 'modern alternative rock']",0.489,0.505,10,-8.022,0,0.117,0.000333,0.104,0.337,163.255,213707,4,False,0y1QJc3SJVPKJ1OvFmFqe6,7jdFEYD2LTYjfwxOdlVjmc,A/B,2015
29,30,Hotline Bling,Drake,77,69172212,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.891,0.628,2,-7.863,1,0.0551,0.00019,0.0504,0.552,134.966,267067,4,False,0wwPcA6wtMf6HUMpIRdeP7,3TVXtAsR1Inumwj472S9r4,Views,2015
30,31,Love Me Harder,Ariana Grande,77,85188706,"['dance pop', 'pop']",0.472,0.714,1,-4.389,0,0.0334,0,0.0764,0.24,98.992,236133,4,False,5J4ZkQpzMUFojo1CtAZYpn,66CXWjxzNUsdJxJ2JdwvnR,My Everything (Deluxe),2015
31,32,Locked Away (feat. Adam Levine),R. City,77,129955,"['reggae fusion', 'virgin islands reggae']",0.509,0.671,1,-5.709,1,0.0678,0,0.0452,0.55,118.413,227480,5,False,7x5xYW5W42OGPAdHUyyguy,4TH4BHy0LdBi3dpBW4P2UX,What Dreams Are Made Of,2015
32,33,FourFiveSeconds,Rihanna,77,51162263,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",0.582,0.272,2,-5.662,1,0.0501,0,0.13,0.354,205.846,188238,4,False,78TTtXnFQPzwqlbtbwqN0y,5pKCCKE2ajJHZ9KAiaK11H,FourFiveSeconds,2015
33,34,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,77,241739,['san diego rap'],0.886,0.427,6,-10.028,1,0.145,0.00099,0.0906,0.23,108.034,177184,4,True,5uDASfU19gDxSjW8cnCaBp,2hWs22BmQkK4czFtDLnar2,Chill Bill (feat. J. Davi$ & Spooks),2015
34,35,Perfect,One Direction,78,28271703,"['boy band', 'pop', 'post-teen pop', 'talent show']",0.647,0.823,2,-5.231,1,0.0762,0,0.119,0.396,99.933,230333,4,False,3NLnwwAQbbFKcEcV8hDItk,4AK6F7OLvEQ5QYCBNiQWHq,Made In The A.M. (Deluxe Edition),2015
35,36,Lush Life,Zara Larsson,76,10355852,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",0.694,0.712,7,-3.923,0,0.046,0,0.211,0.799,98.023,201122,4,False,1rIKgCH4H52lrvDcz50hS8,1Xylc3o4UrD53lo9CvFvVg,So Good,2015
36,37,Fight Song,Rachel Platten,76,853035,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",0.564,0.714,7,-4.987,1,0.129,0,0.155,0.33,175.924,204013,4,False,37f4ITSlgPX81ad2EvmVQr,3QLIkT4rD2FMusaqmkepbq,Wildfire,2015
37,38,Sugar (feat. Francesco Yates),Robin Schulz,76,2990612,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'pop rap', 'tropical house']",0.636,0.815,5,-5.098,0,0.0581,0,0.163,0.636,123.063,219043,4,False,5tf1VVWniHgryyumXyJM7w,3t5xRXzsuZmMDkQzgOX35S,Sugar,2015
38,39,Dear Future Husband,Meghan Trainor,76,12195671,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",0.655,0.782,1,-4.789,1,0.185,0,0.317,0.832,79.427,184227,4,False,3cU2wBxuV6nFiuf6PJZNlC,6JL8zeS1NmiOftqZTRgdTz,Title (Deluxe),2015
39,40,How Deep Is Your Love,Calvin Harris,76,22985542,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.738,0.868,11,-4.373,0,0.0731,0.00169,0.388,0.336,122.003,212640,4,False,22mek4IiqubGD9ctzxc69s,7CajNmpbOovFoOoasH2HaY,How Deep Is Your Love,2015
40,41,Firestone,Kygo,76,8205953,"['edm', 'pop', 'pop dance', 'tropical house']",0.704,0.634,11,-7.374,0,0.0428,3.17e-05,0.0952,0.411,113.927,271640,4,False,1I8tHoNBFTuoJAlh4hfVVE,23fqKkggKUBHNkbKtXEls4,Cloud Nine,2015
41,42,Take Me to Church,Hozier,76,5293633,"['irish singer-songwriter', 'pop']",0.566,0.664,4,-5.303,0,0.0464,0,0.116,0.437,128.945,241693,4,False,1CS7Sd1u5tWkstBhpssyjP,2FXC3k01G6Gw61bmprjgqS,Hozier (Expanded Edition),2015
42,43,My House,Flo Rida,76,8704966,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",0.688,0.702,7,-4.792,0,0.0499,0,0.128,0.74,94.006,192191,4,False,6Knv6wdA0luoMUuuoYi2i1,0jnsk9HBra6NMjO2oANoPY,My House,2015
43,44,oui,Jeremih,75,6010966,"['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",0.418,0.724,5,-3.724,1,0.0964,0,0.112,0.604,78.521,238320,5,False,0PJIbOdMs3bd5AT8liULMQ,3KV3p5EY4AvKxOlhGHORLg,Late Nights: The Album,2015
44,45,Renegades,X Ambassadors,75,2750416,"['modern alternative rock', 'modern rock', 'pop', 'pop rap', 'pop rock', 'rock', 'stomp pop']",0.526,0.862,2,-6.003,1,0.0905,0.0597,0.229,0.528,90.052,195200,4,False,0fYVliAYKHuPmECRs1pbRf,3NPpFNZtSTHheNBaWC82rB,VHS,2015
45,46,Stitches,Shawn Mendes,75,39941886,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.752,0.754,1,-6.684,1,0.0615,0,0.0486,0.755,149.789,206880,4,False,5jsw9uXEGuKyJzs0boZ1bT,7n2wHs1TKAczGzO7Dd2rGr,Handwritten,2015
46,47,In The Night,The Weeknd,74,53182739,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.505,0.68,7,-4.993,1,0.0714,0,0.0465,0.539,168.022,235653,3,True,25KybV9BOUlvcnv7nN3Pyo,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,2015
47,48,Style,Taylor Swift,74,62872493,['pop'],0.598,0.786,2,-5.572,1,0.0383,0.0016,0.117,0.456,95.019,231000,4,False,4lIxdJw6W3Fg4vUIYCB0S5,06HL4z0CvFAxyc27GXpf02,1989,2015
48,49,Black Magic,Little Mix,74,10922413,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",0.776,0.875,4,-5.535,1,0.0575,0,0.314,0.849,111.988,211786,4,False,6rmXhRIemCTPyMYZRDN7Qg,3e7awlrlDSwF3iM0WBjGMp,Get Weird (Expanded Edition),2015
49,50,I Don't Fuck With You,Big Sean,74,10216567,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",0.824,0.733,1,-5.474,1,0.0613,0,0.325,0.395,97.972,284387,4,True,7FYH5AW3bVfZHJIQpq3UOA,0c173mlxpT3dSFRgMO8XPh,Dark Sky Paradise,2015
50,51,Stole the Show,Kygo,74,8205953,"['edm', 'pop', 'pop dance', 'tropical house']",0.64,0.635,8,-7.565,0,0.226,0,0.319,0.475,100.034,223187,4,False,5masKPHeAOVNgxdLebIcK7,23fqKkggKUBHNkbKtXEls4,Cloud Nine,2015
51,52,King Kunta,Kendrick Lamar,74,22093154,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.884,0.657,6,-4.569,0,0.0977,0,0.154,0.489,107.059,234693,4,True,0N3W5peJUQtI4eyR6GJT5O,2YZyLoL8N0Wb9xBt1NhZWg,To Pimp A Butterfly,2015
52,53,Want to Want Me,Jason Derulo,74,11615458,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",0.775,0.68,0,-5.508,0,0.0629,0,0.109,0.656,114.025,207719,4,False,7oGZAicScQt96OAW4AruYy,07YZf4WDAMNwqr4jfgOZ8y,Everything Is 4,2015
53,54,When We Were Young,Adele,74,44110183,"['british soul', 'pop', 'pop soul', 'uk pop']",0.376,0.595,3,-5.936,1,0.0496,0,0.095,0.265,144.361,290900,4,False,7GgWAITsYJaRM3r50rfh5w,4dpARuHxo51G3z768sgnrY,25,2015
54,55,679 (feat. Remy Boyz),Fetty Wap,74,4388101,"['dance pop', 'new jersey rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.618,0.717,7,-5.738,1,0.318,0,0.625,0.603,190.05,196693,4,True,5NQbUaeTEOGdD6hHcre0dZ,6PXS4YHDkKvl1wkIl4V8DL,679 (feat. Remy Boyz),2015
55,56,Runaway (U & I),Galantis,74,3290609,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",0.506,0.805,1,-4.119,1,0.0469,0.00193,0.0856,0.383,126.008,227074,4,False,46lFttIf5hnUZMGvjK0Wxo,4sTQVOfp9vEMCemLw50sbu,Pharmacy,2015
56,57,Where Are Ü Now (with Justin Bieber),Jack Ü,73,1073928,"['dance pop', 'edm', 'electro house', 'pop dance']",0.432,0.781,4,-4.038,0,0.0567,4.21e-06,0.0789,0.197,139.432,250286,4,False,66hayvUbTotekKU3H4ta1f,1HxJeLhIuegM3KgvPn8sTa,Skrillex and Diplo present Jack Ü,2015
57,58,Unsteady,X Ambassadors,73,2750416,"['modern alternative rock', 'modern rock', 'pop', 'pop rap', 'pop rock', 'rock', 'stomp pop']",0.389,0.665,0,-6.169,1,0.0644,0.000732,0.116,0.199,117.055,193547,4,False,7lGKEWMXVWWTt3X71Bv44I,3NPpFNZtSTHheNBaWC82rB,VHS,2015
58,59,Worth It (feat. Kid Ink),Fifth Harmony,73,15042035,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",0.884,0.765,8,-3.865,1,0.0882,7.04e-06,0.118,0.594,99.987,224573,4,False,41Fflg7qHiVOD6dEPvsCzO,1l8Fu6IkuTP0U5QetQJ5Xt,Reflection (Deluxe),2015
59,60,Wildest Dreams,Taylor Swift,73,62872493,['pop'],0.554,0.666,8,-7.414,1,0.0747,0.00593,0.106,0.472,140.056,220440,4,False,59HjlYCeBsxdI0fcm3zglw,06HL4z0CvFAxyc27GXpf02,1989,2015
60,61,Bitch Better Have My Money,Rihanna,73,51162263,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",0.781,0.728,1,-4.981,1,0.0621,1.94e-06,0.257,0.395,102.99,219306,4,True,0NTMtAO2BV4tnGvw9EgBVq,5pKCCKE2ajJHZ9KAiaK11H,Bitch Better Have My Money,2015
61,62,Trap Queen,Fetty Wap,73,4388101,"['dance pop', 'new jersey rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.746,0.873,7,-3.803,1,0.128,0,0.354,0.817,148.075,222093,4,True,2d8JP84HNLKhmd6IYOoupQ,6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap (Deluxe),2015
62,63,Never Forget You,Zara Larsson,73,10355852,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",0.583,0.732,11,-5.728,0,0.0457,9.86e-06,0.269,0.276,145.992,213428,4,False,6hmhG1b4LEyNuashVvuIAo,1Xylc3o4UrD53lo9CvFvVg,So Good,2015
63,64,Antidote,Travis Scott,72,21413547,"['rap', 'slap house']",0.713,0.526,1,-5.046,1,0.032,0.000148,0.124,0.131,131.05,262693,4,True,1wHZx0LgzFHyeIZkUydNXq,0Y5tJX1MQlPlqiwlOH1tJY,Rodeo (Expanded Edition),2015
64,65,Send My Love (To Your New Lover),Adele,72,44110183,"['british soul', 'pop', 'pop soul', 'uk pop']",0.688,0.533,6,-8.363,0,0.0865,3.48e-06,0.172,0.567,164.069,223079,4,False,0t7fVeEJxO2Xi4H2K5Svc9,4dpARuHxo51G3z768sgnrY,25,2015
65,66,Die A Happy Man,Thomas Rhett,72,4289077,"['contemporary country', 'country', 'country road']",0.595,0.389,2,-9.245,1,0.0349,1.39e-06,0.116,0.4,166.052,227427,4,False,5kNe7PE09d6Kvw5pAsx23n,6x2LnllRG5uGarZMsD4iO8,Tangled Up,2015
66,67,Lips Are Movin,Meghan Trainor,72,12195671,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",0.775,0.825,7,-5.402,1,0.0464,1.03e-06,0.111,0.95,139.091,182667,4,False,6gj08XDlv9Duc2fPOxUmVD,6JL8zeS1NmiOftqZTRgdTz,Title (Deluxe),2015
67,68,Ex's & Oh's,Elle King,72,517272,['modern blues rock'],0.612,0.921,7,-2.882,1,0.085,0,0.0576,0.446,139.988,202173,4,False,70eDxAyAraNTiD6lx2ZEnH,3bhu7P5PfngueRHiB9hjcx,Love Stuff,2015
68,69,No Type,Rae Sremmurd,72,6982790,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.891,0.486,6,-7.803,1,0.159,3.78e-06,0.0925,0.239,125.01,200080,4,True,4scpF6J5uMBvoh6sFB7EL1,7iZtZyCzp3LItcw1wtPI3D,SremmLife,2015
69,70,Bad Blood,Taylor Swift,72,62872493,['pop'],0.654,0.655,11,-7.388,0,0.106,0,0.139,0.221,170.16,200107,4,False,6xsEAm6w9oMQYYg3jkEkMT,06HL4z0CvFAxyc27GXpf02,Bad Blood,2015
70,71,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,72,1249029,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'tropical house']",0.778,0.566,2,-6.959,0,0.0311,0.000197,0.0698,0.479,117.971,186147,4,False,3c8iiZGfEammKJuWTErE5x,4bL2B6hmLlMWnUEZnorEtG,I,2015
71,72,Do It Again,Pia Mia,71,1832025,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.712,0.564,8,-6.527,1,0.047,0,0.0874,0.411,95.95,207747,4,True,72Bz4ciRZPBcVSw0nrZDHi,1BhWF9W2PngtPSyobKg0rP,Do It Again,2015
72,73,Hello,Adele,72,44110183,"['british soul', 'pop', 'pop soul', 'uk pop']",0.578,0.43,5,-6.134,0,0.0305,0,0.0854,0.288,78.991,295502,4,False,62PaSfnXSMyLshYJrlTuL3,4dpARuHxo51G3z768sgnrY,25,2015
73,74,The Heart Wants What It Wants,Selena Gomez,71,38617185,"['dance pop', 'pop', 'post-teen pop']",0.616,0.789,7,-4.874,0,0.0377,0,0.142,0.621,83.066,227373,4,False,6wJwkMo278iWVlWl1XQ4WA,0C8ZW7ezQVs4URX5aX7Kqx,The Heart Wants What It Wants,2015
74,75,Ayo,Chris Brown,71,17592595,"['dance pop', 'pop', 'r&b']",0.823,0.563,6,-5.095,1,0.0443,0,0.0851,0.682,98.031,225227,4,True,0k6DnZMLoEUH8NGD5zh2SE,7bXgB6jMjp9ATFy66eO08Z,Fan of A Fan The Album (Expanded Edition),2015
75,76,Spirits,The Strumbellas,71,249226,"['canadian indie', 'folk-pop', 'pop rock', 'stomp and holler']",0.556,0.657,0,-6.075,1,0.0265,0,0.113,0.79,80.529,203653,4,False,1VyiUi0mRnSKgtHa5dBoUd,6ujr1NkqbZpYOhquczUUfl,Hope,2015
76,77,"Honey, I'm Good.",Andy Grammer,71,1103953,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",0.752,0.775,9,-7.289,1,0.0546,0,0.351,0.595,122.014,199263,4,False,4MflGTO2ZTcSQ12bWcyRgI,2oX42qP5ineK3hrhBECLmj,Magazines Or Novels,2015
77,78,Jumpman,Drake,71,69172212,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.852,0.553,1,-7.286,1,0.187,0,0.332,0.656,142.079,205879,4,True,27GmP9AWRs744SzKcpJsTZ,3TVXtAsR1Inumwj472S9r4,What A Time To Be Alive,2015
78,79,Please Don't Go,Joel Adams,70,172024,"['australian pop', 'pop soul']",0.513,0.768,4,-4.868,0,0.0587,1.94e-05,0.294,0.235,84.264,210580,4,False,3cNjgVBKTJ1SvKhunrCdVy,36jaGQtMj5UWD0eO1fCVdD,Please Don't Go,2015
79,80,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,70,345923,"['edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.681,0.521,0,-5.849,1,0.141,8.41e-05,0.108,0.181,94.997,229747,4,True,6TaqooOXAEcijL6G1AWS2K,2FwJwEswyIUAljqgjNSHgP,All My Friends (feat. Tinashe & Chance the Rapper),2015
80,81,I Really Like You,Carly Rae Jepsen,70,5171372,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",0.62,0.805,5,-5.538,1,0.0417,9.15e-05,0.285,0.586,122.062,204764,4,False,2hHLbkatPwOOmrNxTiD41L,6sFIWsNpZYqfjUpaCgueju,Emotion (Deluxe Expanded Edition),2015
81,82,Let It Go,James Bay,70,3766710,"['neo mellow', 'pop']",0.546,0.311,1,-10.396,1,0.0288,1.65e-05,0.107,0.246,147.464,260533,4,False,13HVjjWUZFaWilh2QUJKsP,4EzkuveR9pLvDVFNx6foYD,Chaos And The Calm,2015
82,83,Five More Hours,Deorro,69,1204425,"['dance pop', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']",0.699,0.883,5,-3.226,0,0.219,0,0.817,0.499,127.961,211975,4,False,3MOECVkNshqHYTPt5DZcdN,6VD4UEUPvtsemqD3mmTqCR,Good Evening,2015
83,84,Love Myself,Hailee Steinfeld,69,8217858,"['dance pop', 'pop', 'post-teen pop']",0.617,0.759,0,-6.785,0,0.0678,0,0.419,0.324,122.924,218773,4,False,36phXHOKx8rO7CMp2vNX4x,5p7f24Rk5HkUZsaS3BLG5F,HAIZ,2015
84,85,GDFR (feat. Sage the Gemini & Lookas),Flo Rida,69,8704966,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",0.657,0.827,5,-4.036,1,0.0734,0.00534,0.065,0.69,145.889,190186,4,False,26rdOwwjC2UnweK3xeS58u,0jnsk9HBra6NMjO2oANoPY,My House,2015
85,86,High By The Beach,Lana Del Rey,69,18922353,"['art pop', 'pop']",0.536,0.486,11,-11.067,0,0.0346,0.00788,0.12,0.0968,131.988,257573,4,True,7g3htkaLz4ETFn0cifwM3y,00FQb4jTyendYWaN8pK0wa,Honeymoon,2015
86,87,Here,Alessia Cara,69,10882398,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",0.376,0.821,0,-3.974,1,0.104,0,0.0823,0.331,120.462,199453,4,False,5zUQZjVB6bfewBXWqsP9PY,2wUjUUtkb5lvLKcGKsKqsR,Know-It-All,2015
